StartTime,EndTime,AreaID,UnitName,Load
2022-01-02T05:00+00:00Z,2022-01-02T06:00+00:00Z,10YIT-GRTN-----B,MAW,21148
2022-01-02T06:00+00:00Z,2022-01-02T07:00+00:00Z,10YIT-GRTN-----B,MAW,22332
2022-01-02T07:00+00:00Z,2022-01-02T08:00+00:00Z,10YIT-GRTN-----B,MAW,23775
2022-01-02T08:00+00:00Z,2022-01-02T09:00+00:00Z,10YIT-GRTN-----B,MAW,24697
2022-01-02T09:00+00:00Z,2022-01-02T10:00+00:00Z,10YIT-GRTN-----B,MAW,25360
2022-01-02T10:00+00:00Z,2022-01-02T11:00+00:00Z,10YIT-GRTN-----B,MAW,26123
2022-01-02T11:00+00:00Z,2022-01-02T12:00+00:00Z,10YIT-GRTN-----B,MAW,25308
2022-01-02T12:00+00:00Z,2022-01-02T13:00+00:00Z,10YIT-GRTN-----B,MAW,24751
2022-01-02T13:00+00:00Z,2022-01-02T14:00+00:00Z,10YIT-GRTN-----B,MAW,24918
2022-01-02T14:00+00:00Z,2022-01-02T15:00+00:00Z,10YIT-GRTN-----B,MAW,26049
2022-01-02T15:00+00:00Z,2022-01-02T16:00+00:00Z,10YIT-GRTN-----B,MAW,28970
2022-01-02T16:00+00:00Z,2022-01-02T17:00+00:00Z,10YIT-GRTN-----B,MAW,30088
2022-01-02T17:00+00:00Z,2022-01-02T18:00+00:00Z,10YIT-GRTN-----B,MAW,30781
2022-01-02T18:00+00:00Z,2022-01-02T19:00+00:00Z,10YIT-GRTN-----B,MAW,29662
2022-01-02T19:00+00:00Z,2022-01-02T20:00+00:00Z,10YIT-GRTN-----B,MAW,27563
2022-01-02T20:00+00:00Z,2022-01-02T21:00+00:00Z,10YIT-GRTN-----B,MAW,25326
2022-01-02T21:00+00:00Z,2022-01-02T22:00+00:00Z,10YIT-GRTN-----B,MAW,22897
2022-01-02T22:00+00:00Z,2022-01-02T23:00+00:00Z,10YIT-GRTN-----B,MAW,20859
2022-01-02T23:00+00:00Z,2022-01-03T00:00+00:00Z,10YIT-GRTN-----B,MAW,19413
2022-01-03T00:00+00:00Z,2022-01-03T01:00+00:00Z,10YIT-GRTN-----B,MAW,18841
2022-01-03T01:00+00:00Z,2022-01-03T02:00+00:00Z,10YIT-GRTN-----B,MAW,18543
2022-01-03T02:00+00:00Z,2022-01-03T03:00+00:00Z,10YIT-GRTN-----B,MAW,19052
2022-01-03T03:00+00:00Z,2022-01-03T04:00+00:00Z,10YIT-GRTN-----B,MAW,20705
2022-01-03T04:00+00:00Z,2022-01-03T05:00+00:00Z,10YIT-GRTN-----B,MAW,24670
2022-01-03T05:00+00:00Z,2022-01-03T06:00+00:00Z,10YIT-GRTN-----B,MAW,28930
2022-01-03T06:00+00:00Z,2022-01-03T07:00+00:00Z,10YIT-GRTN-----B,MAW,32665
2022-01-03T07:00+00:00Z,2022-01-03T08:00+00:00Z,10YIT-GRTN-----B,MAW,35378
2022-01-03T08:00+00:00Z,2022-01-03T09:00+00:00Z,10YIT-GRTN-----B,MAW,35696
2022-01-03T09:00+00:00Z,2022-01-03T10:00+00:00Z,10YIT-GRTN-----B,MAW,35706
2022-01-03T10:00+00:00Z,2022-01-03T11:00+00:00Z,10YIT-GRTN-----B,MAW,34695
2022-01-03T11:00+00:00Z,2022-01-03T12:00+00:00Z,10YIT-GRTN-----B,MAW,34343
2022-01-03T12:00+00:00Z,2022-01-03T13:00+00:00Z,10YIT-GRTN-----B,MAW,34803
2022-01-03T13:00+00:00Z,2022-01-03T14:00+00:00Z,10YIT-GRTN-----B,MAW,35188
2022-01-03T14:00+00:00Z,2022-01-03T15:00+00:00Z,10YIT-GRTN-----B,MAW,36242
2022-01-03T15:00+00:00Z,2022-01-03T16:00+00:00Z,10YIT-GRTN-----B,MAW,38273
2022-01-03T16:00+00:00Z,2022-01-03T17:00+00:00Z,10YIT-GRTN-----B,MAW,38007
2022-01-03T17:00+00:00Z,2022-01-03T18:00+00:00Z,10YIT-GRTN-----B,MAW,37629
2022-01-03T18:00+00:00Z,2022-01-03T19:00+00:00Z,10YIT-GRTN-----B,MAW,35243
2022-01-03T19:00+00:00Z,2022-01-03T20:00+00:00Z,10YIT-GRTN-----B,MAW,32509
2022-01-03T20:00+00:00Z,2022-01-03T21:00+00:00Z,10YIT-GRTN-----B,MAW,29132
2022-01-03T21:00+00:00Z,2022-01-03T22:00+00:00Z,10YIT-GRTN-----B,MAW,26221
2022-01-03T22:00+00:00Z,2022-01-03T23:00+00:00Z,10YIT-GRTN-----B,MAW,23813
2022-01-03T23:00+00:00Z,2022-01-04T00:00+00:00Z,10YIT-GRTN-----B,MAW,22311
2022-01-04T00:00+00:00Z,2022-01-04T01:00+00:00Z,10YIT-GRTN-----B,MAW,21366
2022-01-04T01:00+00:00Z,2022-01-04T02:00+00:00Z,10YIT-GRTN-----B,MAW,21079
2022-01-04T02:00+00:00Z,2022-01-04T03:00+00:00Z,10YIT-GRTN-----B,MAW,21376
2022-01-04T03:00+00:00Z,2022-01-04T04:00+00:00Z,10YIT-GRTN-----B,MAW,22797
2022-01-04T04:00+00:00Z,2022-01-04T05:00+00:00Z,10YIT-GRTN-----B,MAW,26625
2022-01-04T05:00+00:00Z,2022-01-04T06:00+00:00Z,10YIT-GRTN-----B,MAW,30832
2022-01-04T06:00+00:00Z,2022-01-04T07:00+00:00Z,10YIT-GRTN-----B,MAW,34806
2022-01-04T07:00+00:00Z,2022-01-04T08:00+00:00Z,10YIT-GRTN-----B,MAW,36950
2022-01-04T08:00+00:00Z,2022-01-04T09:00+00:00Z,10YIT-GRTN-----B,MAW,37370
2022-01-04T09:00+00:00Z,2022-01-04T10:00+00:00Z,10YIT-GRTN-----B,MAW,37404
2022-01-04T10:00+00:00Z,2022-01-04T11:00+00:00Z,10YIT-GRTN-----B,MAW,36515
2022-01-04T11:00+00:00Z,2022-01-04T12:00+00:00Z,10YIT-GRTN-----B,MAW,35879
2022-01-04T12:00+00:00Z,2022-01-04T13:00+00:00Z,10YIT-GRTN-----B,MAW,36285
2022-01-04T13:00+00:00Z,2022-01-04T14:00+00:00Z,10YIT-GRTN-----B,MAW,36395
2022-01-04T14:00+00:00Z,2022-01-04T15:00+00:00Z,10YIT-GRTN-----B,MAW,37175
2022-01-04T15:00+00:00Z,2022-01-04T16:00+00:00Z,10YIT-GRTN-----B,MAW,38809
2022-01-04T16:00+00:00Z,2022-01-04T17:00+00:00Z,10YIT-GRTN-----B,MAW,38606
2022-01-04T17:00+00:00Z,2022-01-04T18:00+00:00Z,10YIT-GRTN-----B,MAW,38158
2022-01-04T18:00+00:00Z,2022-01-04T19:00+00:00Z,10YIT-GRTN-----B,MAW,35807
2022-01-04T19:00+00:00Z,2022-01-04T20:00+00:00Z,10YIT-GRTN-----B,MAW,33021
2022-01-04T20:00+00:00Z,2022-01-04T21:00+00:00Z,10YIT-GRTN-----B,MAW,29495
2022-01-04T21:00+00:00Z,2022-01-04T22:00+00:00Z,10YIT-GRTN-----B,MAW,26393
2022-01-04T22:00+00:00Z,2022-01-04T23:00+00:00Z,10YIT-GRTN-----B,MAW,23875
2022-01-04T23:00+00:00Z,2022-01-05T00:00+00:00Z,10YIT-GRTN-----B,MAW,22316
2022-01-05T00:00+00:00Z,2022-01-05T01:00+00:00Z,10YIT-GRTN-----B,MAW,21457
2022-01-05T01:00+00:00Z,2022-01-05T02:00+00:00Z,10YIT-GRTN-----B,MAW,21328
2022-01-05T02:00+00:00Z,2022-01-05T03:00+00:00Z,10YIT-GRTN-----B,MAW,21548
2022-01-05T03:00+00:00Z,2022-01-05T04:00+00:00Z,10YIT-GRTN-----B,MAW,23074
2022-01-05T04:00+00:00Z,2022-01-05T05:00+00:00Z,10YIT-GRTN-----B,MAW,26683
2022-01-05T05:00+00:00Z,2022-01-05T06:00+00:00Z,10YIT-GRTN-----B,MAW,30651
2022-01-05T06:00+00:00Z,2022-01-05T07:00+00:00Z,10YIT-GRTN-----B,MAW,34278
2022-01-05T07:00+00:00Z,2022-01-05T08:00+00:00Z,10YIT-GRTN-----B,MAW,36402
2022-01-05T08:00+00:00Z,2022-01-05T09:00+00:00Z,10YIT-GRTN-----B,MAW,36448
2022-01-05T09:00+00:00Z,2022-01-05T10:00+00:00Z,10YIT-GRTN-----B,MAW,36161
2022-01-05T10:00+00:00Z,2022-01-05T11:00+00:00Z,10YIT-GRTN-----B,MAW,35419
2022-01-05T11:00+00:00Z,2022-01-05T12:00+00:00Z,10YIT-GRTN-----B,MAW,34559
2022-01-05T12:00+00:00Z,2022-01-05T13:00+00:00Z,10YIT-GRTN-----B,MAW,35010
2022-01-05T13:00+00:00Z,2022-01-05T14:00+00:00Z,10YIT-GRTN-----B,MAW,35036
2022-01-05T14:00+00:00Z,2022-01-05T15:00+00:00Z,10YIT-GRTN-----B,MAW,36026
2022-01-05T15:00+00:00Z,2022-01-05T16:00+00:00Z,10YIT-GRTN-----B,MAW,37864
2022-01-05T16:00+00:00Z,2022-01-05T17:00+00:00Z,10YIT-GRTN-----B,MAW,38054
2022-01-05T17:00+00:00Z,2022-01-05T18:00+00:00Z,10YIT-GRTN-----B,MAW,37569
2022-01-05T18:00+00:00Z,2022-01-05T19:00+00:00Z,10YIT-GRTN-----B,MAW,35162
2022-01-05T19:00+00:00Z,2022-01-05T20:00+00:00Z,10YIT-GRTN-----B,MAW,32140
2022-01-05T20:00+00:00Z,2022-01-05T21:00+00:00Z,10YIT-GRTN-----B,MAW,28971
2022-01-05T21:00+00:00Z,2022-01-05T22:00+00:00Z,10YIT-GRTN-----B,MAW,26109
2022-01-05T22:00+00:00Z,2022-01-05T23:00+00:00Z,10YIT-GRTN-----B,MAW,23797
2022-01-05T23:00+00:00Z,2022-01-06T00:00+00:00Z,10YIT-GRTN-----B,MAW,22257
2022-01-06T00:00+00:00Z,2022-01-06T01:00+00:00Z,10YIT-GRTN-----B,MAW,21403
2022-01-06T01:00+00:00Z,2022-01-06T02:00+00:00Z,10YIT-GRTN-----B,MAW,20860
2022-01-06T02:00+00:00Z,2022-01-06T03:00+00:00Z,10YIT-GRTN-----B,MAW,20830
2022-01-06T03:00+00:00Z,2022-01-06T04:00+00:00Z,10YIT-GRTN-----B,MAW,21359
2022-01-06T04:00+00:00Z,2022-01-06T05:00+00:00Z,10YIT-GRTN-----B,MAW,22470
2022-01-06T05:00+00:00Z,2022-01-06T06:00+00:00Z,10YIT-GRTN-----B,MAW,24291
2022-01-06T06:00+00:00Z,2022-01-06T07:00+00:00Z,10YIT-GRTN-----B,MAW,25936
2022-01-06T07:00+00:00Z,2022-01-06T08:00+00:00Z,10YIT-GRTN-----B,MAW,27884
2022-01-06T08:00+00:00Z,2022-01-06T09:00+00:00Z,10YIT-GRTN-----B,MAW,29106
2022-01-06T09:00+00:00Z,2022-01-06T10:00+00:00Z,10YIT-GRTN-----B,MAW,29169
2022-01-06T10:00+00:00Z,2022-01-06T11:00+00:00Z,10YIT-GRTN-----B,MAW,29057
2022-01-06T11:00+00:00Z,2022-01-06T12:00+00:00Z,10YIT-GRTN-----B,MAW,27238
2022-01-06T12:00+00:00Z,2022-01-06T13:00+00:00Z,10YIT-GRTN-----B,MAW,26974
2022-01-06T13:00+00:00Z,2022-01-06T14:00+00:00Z,10YIT-GRTN-----B,MAW,27105
2022-01-06T14:00+00:00Z,2022-01-06T15:00+00:00Z,10YIT-GRTN-----B,MAW,27979
2022-01-06T15:00+00:00Z,2022-01-06T16:00+00:00Z,10YIT-GRTN-----B,MAW,31157
2022-01-06T16:00+00:00Z,2022-01-06T17:00+00:00Z,10YIT-GRTN-----B,MAW,32505
2022-01-06T17:00+00:00Z,2022-01-06T18:00+00:00Z,10YIT-GRTN-----B,MAW,32972
2022-01-06T18:00+00:00Z,2022-01-06T19:00+00:00Z,10YIT-GRTN-----B,MAW,31777
2022-01-06T19:00+00:00Z,2022-01-06T20:00+00:00Z,10YIT-GRTN-----B,MAW,29627
2022-01-06T20:00+00:00Z,2022-01-06T21:00+00:00Z,10YIT-GRTN-----B,MAW,27348
2022-01-06T21:00+00:00Z,2022-01-06T22:00+00:00Z,10YIT-GRTN-----B,MAW,24725
2022-01-06T22:00+00:00Z,2022-01-06T23:00+00:00Z,10YIT-GRTN-----B,MAW,22992
2022-01-06T23:00+00:00Z,2022-01-07T00:00+00:00Z,10YIT-GRTN-----B,MAW,21386
2022-01-07T00:00+00:00Z,2022-01-07T01:00+00:00Z,10YIT-GRTN-----B,MAW,20609
2022-01-07T01:00+00:00Z,2022-01-07T02:00+00:00Z,10YIT-GRTN-----B,MAW,20460
2022-01-07T02:00+00:00Z,2022-01-07T03:00+00:00Z,10YIT-GRTN-----B,MAW,20816
2022-01-07T03:00+00:00Z,2022-01-07T04:00+00:00Z,10YIT-GRTN-----B,MAW,22275
2022-01-07T04:00+00:00Z,2022-01-07T05:00+00:00Z,10YIT-GRTN-----B,MAW,26081
2022-01-07T05:00+00:00Z,2022-01-07T06:00+00:00Z,10YIT-GRTN-----B,MAW,29831
2022-01-07T06:00+00:00Z,2022-01-07T07:00+00:00Z,10YIT-GRTN-----B,MAW,32797
2022-01-07T07:00+00:00Z,2022-01-07T08:00+00:00Z,10YIT-GRTN-----B,MAW,34710
2022-01-07T08:00+00:00Z,2022-01-07T09:00+00:00Z,10YIT-GRTN-----B,MAW,35433
2022-01-07T09:00+00:00Z,2022-01-07T10:00+00:00Z,10YIT-GRTN-----B,MAW,34919
2022-01-07T10:00+00:00Z,2022-01-07T11:00+00:00Z,10YIT-GRTN-----B,MAW,34330
2022-01-07T11:00+00:00Z,2022-01-07T12:00+00:00Z,10YIT-GRTN-----B,MAW,33466
2022-01-07T12:00+00:00Z,2022-01-07T13:00+00:00Z,10YIT-GRTN-----B,MAW,33507
2022-01-07T13:00+00:00Z,2022-01-07T14:00+00:00Z,10YIT-GRTN-----B,MAW,33812
2022-01-07T14:00+00:00Z,2022-01-07T15:00+00:00Z,10YIT-GRTN-----B,MAW,35054
2022-01-07T15:00+00:00Z,2022-01-07T16:00+00:00Z,10YIT-GRTN-----B,MAW,38172
2022-01-07T16:00+00:00Z,2022-01-07T17:00+00:00Z,10YIT-GRTN-----B,MAW,38629
2022-01-07T17:00+00:00Z,2022-01-07T18:00+00:00Z,10YIT-GRTN-----B,MAW,38417
2022-01-07T18:00+00:00Z,2022-01-07T19:00+00:00Z,10YIT-GRTN-----B,MAW,36227
2022-01-07T19:00+00:00Z,2022-01-07T20:00+00:00Z,10YIT-GRTN-----B,MAW,33343
2022-01-07T20:00+00:00Z,2022-01-07T21:00+00:00Z,10YIT-GRTN-----B,MAW,30090
2022-01-07T21:00+00:00Z,2022-01-07T22:00+00:00Z,10YIT-GRTN-----B,MAW,27169
2022-01-07T22:00+00:00Z,2022-01-07T23:00+00:00Z,10YIT-GRTN-----B,MAW,24784
2022-01-07T23:00+00:00Z,2022-01-08T00:00+00:00Z,10YIT-GRTN-----B,MAW,23317
2022-01-08T00:00+00:00Z,2022-01-08T01:00+00:00Z,10YIT-GRTN-----B,MAW,22441
2022-01-08T01:00+00:00Z,2022-01-08T02:00+00:00Z,10YIT-GRTN-----B,MAW,22024
2022-01-08T02:00+00:00Z,2022-01-08T03:00+00:00Z,10YIT-GRTN-----B,MAW,22037
2022-01-08T03:00+00:00Z,2022-01-08T04:00+00:00Z,10YIT-GRTN-----B,MAW,22884
2022-01-08T04:00+00:00Z,2022-01-08T05:00+00:00Z,10YIT-GRTN-----B,MAW,25201
2022-01-08T05:00+00:00Z,2022-01-08T06:00+00:00Z,10YIT-GRTN-----B,MAW,27606
2022-01-08T06:00+00:00Z,2022-01-08T07:00+00:00Z,10YIT-GRTN-----B,MAW,29716
2022-01-08T07:00+00:00Z,2022-01-08T08:00+00:00Z,10YIT-GRTN-----B,MAW,31611
2022-01-08T08:00+00:00Z,2022-01-08T09:00+00:00Z,10YIT-GRTN-----B,MAW,32033
2022-01-08T09:00+00:00Z,2022-01-08T10:00+00:00Z,10YIT-GRTN-----B,MAW,31403
2022-01-08T10:00+00:00Z,2022-01-08T11:00+00:00Z,10YIT-GRTN-----B,MAW,30581
2022-01-08T11:00+00:00Z,2022-01-08T12:00+00:00Z,10YIT-GRTN-----B,MAW,29560
2022-01-08T12:00+00:00Z,2022-01-08T13:00+00:00Z,10YIT-GRTN-----B,MAW,29300
2022-01-08T13:00+00:00Z,2022-01-08T14:00+00:00Z,10YIT-GRTN-----B,MAW,29757
2022-01-08T14:00+00:00Z,2022-01-08T15:00+00:00Z,10YIT-GRTN-----B,MAW,31078
2022-01-08T15:00+00:00Z,2022-01-08T16:00+00:00Z,10YIT-GRTN-----B,MAW,34594
2022-01-08T16:00+00:00Z,2022-01-08T17:00+00:00Z,10YIT-GRTN-----B,MAW,36017
2022-01-08T17:00+00:00Z,2022-01-08T18:00+00:00Z,10YIT-GRTN-----B,MAW,36486
2022-01-08T18:00+00:00Z,2022-01-08T19:00+00:00Z,10YIT-GRTN-----B,MAW,34469
2022-01-08T19:00+00:00Z,2022-01-08T20:00+00:00Z,10YIT-GRTN-----B,MAW,31761
2022-01-08T20:00+00:00Z,2022-01-08T21:00+00:00Z,10YIT-GRTN-----B,MAW,29176
2022-01-08T21:00+00:00Z,2022-01-08T22:00+00:00Z,10YIT-GRTN-----B,MAW,26534
2022-01-08T22:00+00:00Z,2022-01-08T23:00+00:00Z,10YIT-GRTN-----B,MAW,24397
2022-01-08T23:00+00:00Z,2022-01-09T00:00+00:00Z,10YIT-GRTN-----B,MAW,22471
2022-01-09T00:00+00:00Z,2022-01-09T01:00+00:00Z,10YIT-GRTN-----B,MAW,21364
2022-01-09T01:00+00:00Z,2022-01-09T02:00+00:00Z,10YIT-GRTN-----B,MAW,20827
2022-01-09T02:00+00:00Z,2022-01-09T03:00+00:00Z,10YIT-GRTN-----B,MAW,20920
2022-01-09T03:00+00:00Z,2022-01-09T04:00+00:00Z,10YIT-GRTN-----B,MAW,21428
2022-01-09T04:00+00:00Z,2022-01-09T05:00+00:00Z,10YIT-GRTN-----B,MAW,22836
2022-01-09T05:00+00:00Z,2022-01-09T06:00+00:00Z,10YIT-GRTN-----B,MAW,24309
2022-01-09T06:00+00:00Z,2022-01-09T07:00+00:00Z,10YIT-GRTN-----B,MAW,25699
2022-01-09T07:00+00:00Z,2022-01-09T08:00+00:00Z,10YIT-GRTN-----B,MAW,27828
2022-01-09T08:00+00:00Z,2022-01-09T09:00+00:00Z,10YIT-GRTN-----B,MAW,29848
2022-01-09T09:00+00:00Z,2022-01-09T10:00+00:00Z,10YIT-GRTN-----B,MAW,30967
2022-01-09T10:00+00:00Z,2022-01-09T11:00+00:00Z,10YIT-GRTN-----B,MAW,31067
2022-01-09T11:00+00:00Z,2022-01-09T12:00+00:00Z,10YIT-GRTN-----B,MAW,29777
2022-01-09T12:00+00:00Z,2022-01-09T13:00+00:00Z,10YIT-GRTN-----B,MAW,29246
2022-01-09T13:00+00:00Z,2022-01-09T14:00+00:00Z,10YIT-GRTN-----B,MAW,29206
2022-01-09T14:00+00:00Z,2022-01-09T15:00+00:00Z,10YIT-GRTN-----B,MAW,29949
2022-01-09T15:00+00:00Z,2022-01-09T16:00+00:00Z,10YIT-GRTN-----B,MAW,32839
2022-01-09T16:00+00:00Z,2022-01-09T17:00+00:00Z,10YIT-GRTN-----B,MAW,34144
2022-01-09T17:00+00:00Z,2022-01-09T18:00+00:00Z,10YIT-GRTN-----B,MAW,34934
2022-01-09T18:00+00:00Z,2022-01-09T19:00+00:00Z,10YIT-GRTN-----B,MAW,33638
2022-01-09T19:00+00:00Z,2022-01-09T20:00+00:00Z,10YIT-GRTN-----B,MAW,31415
2022-01-09T20:00+00:00Z,2022-01-09T21:00+00:00Z,10YIT-GRTN-----B,MAW,28706
2022-01-09T21:00+00:00Z,2022-01-09T22:00+00:00Z,10YIT-GRTN-----B,MAW,25750
2022-01-09T22:00+00:00Z,2022-01-09T23:00+00:00Z,10YIT-GRTN-----B,MAW,23368
2022-01-09T23:00+00:00Z,2022-01-10T00:00+00:00Z,10YIT-GRTN-----B,MAW,21998
2022-01-10T00:00+00:00Z,2022-01-10T01:00+00:00Z,10YIT-GRTN-----B,MAW,21420
2022-01-10T01:00+00:00Z,2022-01-10T02:00+00:00Z,10YIT-GRTN-----B,MAW,21319
2022-01-10T02:00+00:00Z,2022-01-10T03:00+00:00Z,10YIT-GRTN-----B,MAW,21908
2022-01-10T03:00+00:00Z,2022-01-10T04:00+00:00Z,10YIT-GRTN-----B,MAW,24281
2022-01-10T04:00+00:00Z,2022-01-10T05:00+00:00Z,10YIT-GRTN-----B,MAW,30474
2022-01-10T05:00+00:00Z,2022-01-10T06:00+00:00Z,10YIT-GRTN-----B,MAW,37249
2022-01-10T06:00+00:00Z,2022-01-10T07:00+00:00Z,10YIT-GRTN-----B,MAW,42412
2022-01-10T07:00+00:00Z,2022-01-10T08:00+00:00Z,10YIT-GRTN-----B,MAW,44946
2022-01-10T08:00+00:00Z,2022-01-10T09:00+00:00Z,10YIT-GRTN-----B,MAW,45117
2022-01-10T09:00+00:00Z,2022-01-10T10:00+00:00Z,10YIT-GRTN-----B,MAW,44791
2022-01-10T10:00+00:00Z,2022-01-10T11:00+00:00Z,10YIT-GRTN-----B,MAW,43029
2022-01-10T11:00+00:00Z,2022-01-10T12:00+00:00Z,10YIT-GRTN-----B,MAW,43396
2022-01-10T12:00+00:00Z,2022-01-10T13:00+00:00Z,10YIT-GRTN-----B,MAW,43917
2022-01-10T13:00+00:00Z,2022-01-10T14:00+00:00Z,10YIT-GRTN-----B,MAW,44337
2022-01-10T14:00+00:00Z,2022-01-10T15:00+00:00Z,10YIT-GRTN-----B,MAW,44729
2022-01-10T15:00+00:00Z,2022-01-10T16:00+00:00Z,10YIT-GRTN-----B,MAW,46287
2022-01-10T16:00+00:00Z,2022-01-10T17:00+00:00Z,10YIT-GRTN-----B,MAW,45510
2022-01-10T17:00+00:00Z,2022-01-10T18:00+00:00Z,10YIT-GRTN-----B,MAW,44555
2022-01-10T18:00+00:00Z,2022-01-10T19:00+00:00Z,10YIT-GRTN-----B,MAW,41932
2022-01-10T19:00+00:00Z,2022-01-10T20:00+00:00Z,10YIT-GRTN-----B,MAW,38615
2022-01-10T20:00+00:00Z,2022-01-10T21:00+00:00Z,10YIT-GRTN-----B,MAW,34607
2022-01-10T21:00+00:00Z,2022-01-10T22:00+00:00Z,10YIT-GRTN-----B,MAW,31242
2022-01-10T22:00+00:00Z,2022-01-10T23:00+00:00Z,10YIT-GRTN-----B,MAW,28557
2022-01-10T23:00+00:00Z,2022-01-11T00:00+00:00Z,10YIT-GRTN-----B,MAW,26981
2022-01-11T00:00+00:00Z,2022-01-11T01:00+00:00Z,10YIT-GRTN-----B,MAW,26138
2022-01-11T01:00+00:00Z,2022-01-11T02:00+00:00Z,10YIT-GRTN-----B,MAW,25862
2022-01-11T02:00+00:00Z,2022-01-11T03:00+00:00Z,10YIT-GRTN-----B,MAW,26254
2022-01-11T03:00+00:00Z,2022-01-11T04:00+00:00Z,10YIT-GRTN-----B,MAW,28108
2022-01-11T04:00+00:00Z,2022-01-11T05:00+00:00Z,10YIT-GRTN-----B,MAW,33411
2022-01-11T05:00+00:00Z,2022-01-11T06:00+00:00Z,10YIT-GRTN-----B,MAW,39735
2022-01-11T06:00+00:00Z,2022-01-11T07:00+00:00Z,10YIT-GRTN-----B,MAW,44754
2022-01-11T07:00+00:00Z,2022-01-11T08:00+00:00Z,10YIT-GRTN-----B,MAW,46355
2022-01-11T08:00+00:00Z,2022-01-11T09:00+00:00Z,10YIT-GRTN-----B,MAW,46236
2022-01-11T09:00+00:00Z,2022-01-11T10:00+00:00Z,10YIT-GRTN-----B,MAW,45782
2022-01-11T10:00+00:00Z,2022-01-11T11:00+00:00Z,10YIT-GRTN-----B,MAW,43535
2022-01-11T11:00+00:00Z,2022-01-11T12:00+00:00Z,10YIT-GRTN-----B,MAW,42748
2022-01-11T12:00+00:00Z,2022-01-11T13:00+00:00Z,10YIT-GRTN-----B,MAW,43332
2022-01-11T13:00+00:00Z,2022-01-11T14:00+00:00Z,10YIT-GRTN-----B,MAW,43646
2022-01-11T14:00+00:00Z,2022-01-11T15:00+00:00Z,10YIT-GRTN-----B,MAW,44625
2022-01-11T15:00+00:00Z,2022-01-11T16:00+00:00Z,10YIT-GRTN-----B,MAW,46385
2022-01-11T16:00+00:00Z,2022-01-11T17:00+00:00Z,10YIT-GRTN-----B,MAW,45827
