StartTime,EndTime,AreaID,UnitName,Load
2022-01-01T12:30+00:00Z,2022-01-01T12:45+00:00Z,10Y1001A1001A83F,MAW,46379
2022-01-01T12:45+00:00Z,2022-01-01T13:00+00:00Z,10Y1001A1001A83F,MAW,45913
2022-01-01T13:00+00:00Z,2022-01-01T13:15+00:00Z,10Y1001A1001A83F,MAW,45688
2022-01-01T13:15+00:00Z,2022-01-01T13:30+00:00Z,10Y1001A1001A83F,MAW,45656
2022-01-01T13:30+00:00Z,2022-01-01T13:45+00:00Z,10Y1001A1001A83F,MAW,45660
2022-01-01T13:45+00:00Z,2022-01-01T14:00+00:00Z,10Y1001A1001A83F,MAW,45729
2022-01-01T14:00+00:00Z,2022-01-01T14:15+00:00Z,10Y1001A1001A83F,MAW,45527
2022-01-01T14:15+00:00Z,2022-01-01T14:30+00:00Z,10Y1001A1001A83F,MAW,45567
2022-01-01T14:30+00:00Z,2022-01-01T14:45+00:00Z,10Y1001A1001A83F,MAW,45829
2022-01-01T14:45+00:00Z,2022-01-01T15:00+00:00Z,10Y1001A1001A83F,MAW,46544
2022-01-01T15:00+00:00Z,2022-01-01T15:15+00:00Z,10Y1001A1001A83F,MAW,47201
2022-01-01T15:15+00:00Z,2022-01-01T15:30+00:00Z,10Y1001A1001A83F,MAW,48257
2022-01-01T15:30+00:00Z,2022-01-01T15:45+00:00Z,10Y1001A1001A83F,MAW,49454
2022-01-01T15:45+00:00Z,2022-01-01T16:00+00:00Z,10Y1001A1001A83F,MAW,50659
2022-01-01T16:00+00:00Z,2022-01-01T16:15+00:00Z,10Y1001A1001A83F,MAW,51160
2022-01-01T16:15+00:00Z,2022-01-01T16:30+00:00Z,10Y1001A1001A83F,MAW,51788
2022-01-01T16:30+00:00Z,2022-01-01T16:45+00:00Z,10Y1001A1001A83F,MAW,52013
2022-01-01T16:45+00:00Z,2022-01-01T17:00+00:00Z,10Y1001A1001A83F,MAW,52298
2022-01-01T17:00+00:00Z,2022-01-01T17:15+00:00Z,10Y1001A1001A83F,MAW,52480
2022-01-01T17:15+00:00Z,2022-01-01T17:30+00:00Z,10Y1001A1001A83F,MAW,52274
2022-01-01T17:30+00:00Z,2022-01-01T17:45+00:00Z,10Y1001A1001A83F,MAW,52099
2022-01-01T17:45+00:00Z,2022-01-01T18:00+00:00Z,10Y1001A1001A83F,MAW,51841
2022-01-01T18:00+00:00Z,2022-01-01T18:15+00:00Z,10Y1001A1001A83F,MAW,51573
2022-01-01T18:15+00:00Z,2022-01-01T18:30+00:00Z,10Y1001A1001A83F,MAW,51233
2022-01-01T18:30+00:00Z,2022-01-01T18:45+00:00Z,10Y1001A1001A83F,MAW,50638
2022-01-01T18:45+00:00Z,2022-01-01T19:00+00:00Z,10Y1001A1001A83F,MAW,50276
2022-01-01T19:00+00:00Z,2022-01-01T19:15+00:00Z,10Y1001A1001A83F,MAW,49695
2022-01-01T19:15+00:00Z,2022-01-01T19:30+00:00Z,10Y1001A1001A83F,MAW,49159
2022-01-01T19:30+00:00Z,2022-01-01T19:45+00:00Z,10Y1001A1001A83F,MAW,48734
2022-01-01T19:45+00:00Z,2022-01-01T20:00+00:00Z,10Y1001A1001A83F,MAW,48453
2022-01-01T20:00+00:00Z,2022-01-01T20:15+00:00Z,10Y1001A1001A83F,MAW,47943
2022-01-01T20:15+00:00Z,2022-01-01T20:30+00:00Z,10Y1001A1001A83F,MAW,47936
2022-01-01T20:30+00:00Z,2022-01-01T20:45+00:00Z,10Y1001A1001A83F,MAW,47705
2022-01-01T20:45+00:00Z,2022-01-01T21:00+00:00Z,10Y1001A1001A83F,MAW,48051
2022-01-01T21:00+00:00Z,2022-01-01T21:15+00:00Z,10Y1001A1001A83F,MAW,47752
2022-01-01T21:15+00:00Z,2022-01-01T21:30+00:00Z,10Y1001A1001A83F,MAW,47262
2022-01-01T21:30+00:00Z,2022-01-01T21:45+00:00Z,10Y1001A1001A83F,MAW,46684
2022-01-01T21:45+00:00Z,2022-01-01T22:00+00:00Z,10Y1001A1001A83F,MAW,45829
2022-01-01T22:00+00:00Z,2022-01-01T22:15+00:00Z,10Y1001A1001A83F,MAW,45224
2022-01-01T22:15+00:00Z,2022-01-01T22:30+00:00Z,10Y1001A1001A83F,MAW,44625
2022-01-01T22:30+00:00Z,2022-01-01T22:45+00:00Z,10Y1001A1001A83F,MAW,43650
2022-01-01T22:45+00:00Z,2022-01-01T23:00+00:00Z,10Y1001A1001A83F,MAW,42867
2022-01-01T23:00+00:00Z,2022-01-01T23:15+00:00Z,10Y1001A1001A83F,MAW,42686
2022-01-01T23:15+00:00Z,2022-01-01T23:30+00:00Z,10Y1001A1001A83F,MAW,42850
2022-01-01T23:30+00:00Z,2022-01-01T23:45+00:00Z,10Y1001A1001A83F,MAW,42294
2022-01-01T23:45+00:00Z,2022-01-02T00:00+00:00Z,10Y1001A1001A83F,MAW,42248
2022-01-02T00:00+00:00Z,2022-01-02T00:15+00:00Z,10Y1001A1001A83F,MAW,41493
2022-01-02T00:15+00:00Z,2022-01-02T00:30+00:00Z,10Y1001A1001A83F,MAW,41094
2022-01-02T00:30+00:00Z,2022-01-02T00:45+00:00Z,10Y1001A1001A83F,MAW,41218
2022-01-02T00:45+00:00Z,2022-01-02T01:00+00:00Z,10Y1001A1001A83F,MAW,41118
2022-01-02T01:00+00:00Z,2022-01-02T01:15+00:00Z,10Y1001A1001A83F,MAW,40815
2022-01-02T01:15+00:00Z,2022-01-02T01:30+00:00Z,10Y1001A1001A83F,MAW,40715
2022-01-02T01:30+00:00Z,2022-01-02T01:45+00:00Z,10Y1001A1001A83F,MAW,40534
2022-01-02T01:45+00:00Z,2022-01-02T02:00+00:00Z,10Y1001A1001A83F,MAW,40455
2022-01-02T02:00+00:00Z,2022-01-02T02:15+00:00Z,10Y1001A1001A83F,MAW,40480
2022-01-02T02:15+00:00Z,2022-01-02T02:30+00:00Z,10Y1001A1001A83F,MAW,40596
2022-01-02T02:30+00:00Z,2022-01-02T02:45+00:00Z,10Y1001A1001A83F,MAW,40735
2022-01-02T02:45+00:00Z,2022-01-02T03:00+00:00Z,10Y1001A1001A83F,MAW,40942
2022-01-02T03:00+00:00Z,2022-01-02T03:15+00:00Z,10Y1001A1001A83F,MAW,40505
2022-01-02T03:15+00:00Z,2022-01-02T03:30+00:00Z,10Y1001A1001A83F,MAW,40738
2022-01-02T03:30+00:00Z,2022-01-02T03:45+00:00Z,10Y1001A1001A83F,MAW,40785
2022-01-02T03:45+00:00Z,2022-01-02T04:00+00:00Z,10Y1001A1001A83F,MAW,40976
2022-01-02T04:00+00:00Z,2022-01-02T04:15+00:00Z,10Y1001A1001A83F,MAW,40640
2022-01-02T04:15+00:00Z,2022-01-02T04:30+00:00Z,10Y1001A1001A83F,MAW,40737
2022-01-02T04:30+00:00Z,2022-01-02T04:45+00:00Z,10Y1001A1001A83F,MAW,40749
2022-01-02T04:45+00:00Z,2022-01-02T05:00+00:00Z,10Y1001A1001A83F,MAW,40327
2022-01-02T05:00+00:00Z,2022-01-02T05:15+00:00Z,10Y1001A1001A83F,MAW,40221
2022-01-02T05:15+00:00Z,2022-01-02T05:30+00:00Z,10Y1001A1001A83F,MAW,40358
2022-01-02T05:30+00:00Z,2022-01-02T05:45+00:00Z,10Y1001A1001A83F,MAW,40717
2022-01-02T05:45+00:00Z,2022-01-02T06:00+00:00Z,10Y1001A1001A83F,MAW,41300
2022-01-02T06:00+00:00Z,2022-01-02T06:15+00:00Z,10Y1001A1001A83F,MAW,41895
2022-01-02T06:15+00:00Z,2022-01-02T06:30+00:00Z,10Y1001A1001A83F,MAW,42561
2022-01-02T06:30+00:00Z,2022-01-02T06:45+00:00Z,10Y1001A1001A83F,MAW,43261
2022-01-02T06:45+00:00Z,2022-01-02T07:00+00:00Z,10Y1001A1001A83F,MAW,44198
2022-01-02T07:00+00:00Z,2022-01-02T07:15+00:00Z,10Y1001A1001A83F,MAW,44975
2022-01-02T07:15+00:00Z,2022-01-02T07:30+00:00Z,10Y1001A1001A83F,MAW,45873
2022-01-02T07:30+00:00Z,2022-01-02T07:45+00:00Z,10Y1001A1001A83F,MAW,46627
2022-01-02T07:45+00:00Z,2022-01-02T08:00+00:00Z,10Y1001A1001A83F,MAW,47727
2022-01-02T08:00+00:00Z,2022-01-02T08:15+00:00Z,10Y1001A1001A83F,MAW,48216
2022-01-02T08:15+00:00Z,2022-01-02T08:30+00:00Z,10Y1001A1001A83F,MAW,48482
2022-01-02T08:30+00:00Z,2022-01-02T08:45+00:00Z,10Y1001A1001A83F,MAW,48951
2022-01-02T08:45+00:00Z,2022-01-02T09:00+00:00Z,10Y1001A1001A83F,MAW,49845
2022-01-02T09:00+00:00Z,2022-01-02T09:15+00:00Z,10Y1001A1001A83F,MAW,50029
2022-01-02T09:15+00:00Z,2022-01-02T09:30+00:00Z,10Y1001A1001A83F,MAW,50908
2022-01-02T09:30+00:00Z,2022-01-02T09:45+00:00Z,10Y1001A1001A83F,MAW,51554
2022-01-02T09:45+00:00Z,2022-01-02T10:00+00:00Z,10Y1001A1001A83F,MAW,52541
2022-01-02T10:00+00:00Z,2022-01-02T10:15+00:00Z,10Y1001A1001A83F,MAW,53652
2022-01-02T10:15+00:00Z,2022-01-02T10:30+00:00Z,10Y1001A1001A83F,MAW,54146
2022-01-02T10:30+00:00Z,2022-01-02T10:45+00:00Z,10Y1001A1001A83F,MAW,54244
2022-01-02T10:45+00:00Z,2022-01-02T11:00+00:00Z,10Y1001A1001A83F,MAW,54760
2022-01-02T11:00+00:00Z,2022-01-02T11:15+00:00Z,10Y1001A1001A83F,MAW,54647
2022-01-02T11:15+00:00Z,2022-01-02T11:30+00:00Z,10Y1001A1001A83F,MAW,54524
2022-01-02T11:30+00:00Z,2022-01-02T11:45+00:00Z,10Y1001A1001A83F,MAW,54223
2022-01-02T11:45+00:00Z,2022-01-02T12:00+00:00Z,10Y1001A1001A83F,MAW,53702
2022-01-02T12:00+00:00Z,2022-01-02T12:15+00:00Z,10Y1001A1001A83F,MAW,53333
2022-01-02T12:15+00:00Z,2022-01-02T12:30+00:00Z,10Y1001A1001A83F,MAW,53047
2022-01-02T12:30+00:00Z,2022-01-02T12:45+00:00Z,10Y1001A1001A83F,MAW,53289
2022-01-02T12:45+00:00Z,2022-01-02T13:00+00:00Z,10Y1001A1001A83F,MAW,53026
2022-01-02T13:00+00:00Z,2022-01-02T13:15+00:00Z,10Y1001A1001A83F,MAW,52775
2022-01-02T13:15+00:00Z,2022-01-02T13:30+00:00Z,10Y1001A1001A83F,MAW,52523
2022-01-02T13:30+00:00Z,2022-01-02T13:45+00:00Z,10Y1001A1001A83F,MAW,52512
2022-01-02T13:45+00:00Z,2022-01-02T14:00+00:00Z,10Y1001A1001A83F,MAW,53101
2022-01-02T14:00+00:00Z,2022-01-02T14:15+00:00Z,10Y1001A1001A83F,MAW,53087
2022-01-02T14:15+00:00Z,2022-01-02T14:30+00:00Z,10Y1001A1001A83F,MAW,53311
2022-01-02T14:30+00:00Z,2022-01-02T14:45+00:00Z,10Y1001A1001A83F,MAW,53484
2022-01-02T14:45+00:00Z,2022-01-02T15:00+00:00Z,10Y1001A1001A83F,MAW,54549
2022-01-02T15:00+00:00Z,2022-01-02T15:15+00:00Z,10Y1001A1001A83F,MAW,55077
2022-01-02T15:15+00:00Z,2022-01-02T15:30+00:00Z,10Y1001A1001A83F,MAW,55634
2022-01-02T15:30+00:00Z,2022-01-02T15:45+00:00Z,10Y1001A1001A83F,MAW,56886
2022-01-02T15:45+00:00Z,2022-01-02T16:00+00:00Z,10Y1001A1001A83F,MAW,58028
2022-01-02T16:00+00:00Z,2022-01-02T16:15+00:00Z,10Y1001A1001A83F,MAW,58480
2022-01-02T16:15+00:00Z,2022-01-02T16:30+00:00Z,10Y1001A1001A83F,MAW,58919
2022-01-02T16:30+00:00Z,2022-01-02T16:45+00:00Z,10Y1001A1001A83F,MAW,59020
2022-01-02T16:45+00:00Z,2022-01-02T17:00+00:00Z,10Y1001A1001A83F,MAW,58803
2022-01-02T17:00+00:00Z,2022-01-02T17:15+00:00Z,10Y1001A1001A83F,MAW,58792
2022-01-02T17:15+00:00Z,2022-01-02T17:30+00:00Z,10Y1001A1001A83F,MAW,58909
2022-01-02T17:30+00:00Z,2022-01-02T17:45+00:00Z,10Y1001A1001A83F,MAW,58558
2022-01-02T17:45+00:00Z,2022-01-02T18:00+00:00Z,10Y1001A1001A83F,MAW,58033
2022-01-02T18:00+00:00Z,2022-01-02T18:15+00:00Z,10Y1001A1001A83F,MAW,57618
2022-01-02T18:15+00:00Z,2022-01-02T18:30+00:00Z,10Y1001A1001A83F,MAW,57252
2022-01-02T18:30+00:00Z,2022-01-02T18:45+00:00Z,10Y1001A1001A83F,MAW,56491
2022-01-02T18:45+00:00Z,2022-01-02T19:00+00:00Z,10Y1001A1001A83F,MAW,55844
2022-01-02T19:00+00:00Z,2022-01-02T19:15+00:00Z,10Y1001A1001A83F,MAW,55146
2022-01-02T19:15+00:00Z,2022-01-02T19:30+00:00Z,10Y1001A1001A83F,MAW,54421
2022-01-02T19:30+00:00Z,2022-01-02T19:45+00:00Z,10Y1001A1001A83F,MAW,53718
2022-01-02T19:45+00:00Z,2022-01-02T20:00+00:00Z,10Y1001A1001A83F,MAW,53100
2022-01-02T20:00+00:00Z,2022-01-02T20:15+00:00Z,10Y1001A1001A83F,MAW,52685
2022-01-02T20:15+00:00Z,2022-01-02T20:30+00:00Z,10Y1001A1001A83F,MAW,52235
2022-01-02T20:30+00:00Z,2022-01-02T20:45+00:00Z,10Y1001A1001A83F,MAW,51804
2022-01-02T20:45+00:00Z,2022-01-02T21:00+00:00Z,10Y1001A1001A83F,MAW,51970
2022-01-02T21:00+00:00Z,2022-01-02T21:15+00:00Z,10Y1001A1001A83F,MAW,51446
2022-01-02T21:15+00:00Z,2022-01-02T21:30+00:00Z,10Y1001A1001A83F,MAW,50587
2022-01-02T21:30+00:00Z,2022-01-02T21:45+00:00Z,10Y1001A1001A83F,MAW,49576
2022-01-02T21:45+00:00Z,2022-01-02T22:00+00:00Z,10Y1001A1001A83F,MAW,48981
2022-01-02T22:00+00:00Z,2022-01-02T22:15+00:00Z,10Y1001A1001A83F,MAW,48058
2022-01-02T22:15+00:00Z,2022-01-02T22:30+00:00Z,10Y1001A1001A83F,MAW,47577
2022-01-02T22:30+00:00Z,2022-01-02T22:45+00:00Z,10Y1001A1001A83F,MAW,46833
2022-01-02T22:45+00:00Z,2022-01-02T23:00+00:00Z,10Y1001A1001A83F,MAW,45943
2022-01-02T23:00+00:00Z,2022-01-02T23:15+00:00Z,10Y1001A1001A83F,MAW,45642
2022-01-02T23:15+00:00Z,2022-01-02T23:30+00:00Z,10Y1001A1001A83F,MAW,45284
2022-01-02T23:30+00:00Z,2022-01-02T23:45+00:00Z,10Y1001A1001A83F,MAW,44650
2022-01-02T23:45+00:00Z,2022-01-03T00:00+00:00Z,10Y1001A1001A83F,MAW,44303
2022-01-03T00:00+00:00Z,2022-01-03T00:15+00:00Z,10Y1001A1001A83F,MAW,43764
2022-01-03T00:15+00:00Z,2022-01-03T00:30+00:00Z,10Y1001A1001A83F,MAW,43604
2022-01-03T00:30+00:00Z,2022-01-03T00:45+00:00Z,10Y1001A1001A83F,MAW,43036
2022-01-03T00:45+00:00Z,2022-01-03T01:00+00:00Z,10Y1001A1001A83F,MAW,42724
2022-01-03T01:00+00:00Z,2022-01-03T01:15+00:00Z,10Y1001A1001A83F,MAW,42477
2022-01-03T01:15+00:00Z,2022-01-03T01:30+00:00Z,10Y1001A1001A83F,MAW,42639
2022-01-03T01:30+00:00Z,2022-01-03T01:45+00:00Z,10Y1001A1001A83F,MAW,42586
2022-01-03T01:45+00:00Z,2022-01-03T02:00+00:00Z,10Y1001A1001A83F,MAW,42983
2022-01-03T02:00+00:00Z,2022-01-03T02:15+00:00Z,10Y1001A1001A83F,MAW,42879
2022-01-03T02:15+00:00Z,2022-01-03T02:30+00:00Z,10Y1001A1001A83F,MAW,43139
2022-01-03T02:30+00:00Z,2022-01-03T02:45+00:00Z,10Y1001A1001A83F,MAW,43556
2022-01-03T02:45+00:00Z,2022-01-03T03:00+00:00Z,10Y1001A1001A83F,MAW,43904
2022-01-03T03:00+00:00Z,2022-01-03T03:15+00:00Z,10Y1001A1001A83F,MAW,44125
2022-01-03T03:15+00:00Z,2022-01-03T03:30+00:00Z,10Y1001A1001A83F,MAW,44659
2022-01-03T03:30+00:00Z,2022-01-03T03:45+00:00Z,10Y1001A1001A83F,MAW,45737
2022-01-03T03:45+00:00Z,2022-01-03T04:00+00:00Z,10Y1001A1001A83F,MAW,47251
2022-01-03T04:00+00:00Z,2022-01-03T04:15+00:00Z,10Y1001A1001A83F,MAW,47872
2022-01-03T04:15+00:00Z,2022-01-03T04:30+00:00Z,10Y1001A1001A83F,MAW,48473
2022-01-03T04:30+00:00Z,2022-01-03T04:45+00:00Z,10Y1001A1001A83F,MAW,50001
2022-01-03T04:45+00:00Z,2022-01-03T05:00+00:00Z,10Y1001A1001A83F,MAW,52870
2022-01-03T05:00+00:00Z,2022-01-03T05:15+00:00Z,10Y1001A1001A83F,MAW,54535
2022-01-03T05:15+00:00Z,2022-01-03T05:30+00:00Z,10Y1001A1001A83F,MAW,56365
2022-01-03T05:30+00:00Z,2022-01-03T05:45+00:00Z,10Y1001A1001A83F,MAW,57933
2022-01-03T05:45+00:00Z,2022-01-03T06:00+00:00Z,10Y1001A1001A83F,MAW,59802
2022-01-03T06:00+00:00Z,2022-01-03T06:15+00:00Z,10Y1001A1001A83F,MAW,61069
2022-01-03T06:15+00:00Z,2022-01-03T06:30+00:00Z,10Y1001A1001A83F,MAW,62125
2022-01-03T06:30+00:00Z,2022-01-03T06:45+00:00Z,10Y1001A1001A83F,MAW,63408
2022-01-03T06:45+00:00Z,2022-01-03T07:00+00:00Z,10Y1001A1001A83F,MAW,64276
2022-01-03T07:00+00:00Z,2022-01-03T07:15+00:00Z,10Y1001A1001A83F,MAW,64869
2022-01-03T07:15+00:00Z,2022-01-03T07:30+00:00Z,10Y1001A1001A83F,MAW,65281
2022-01-03T07:30+00:00Z,2022-01-03T07:45+00:00Z,10Y1001A1001A83F,MAW,65705
2022-01-03T07:45+00:00Z,2022-01-03T08:00+00:00Z,10Y1001A1001A83F,MAW,66073
2022-01-03T08:00+00:00Z,2022-01-03T08:15+00:00Z,10Y1001A1001A83F,MAW,66220
2022-01-03T08:15+00:00Z,2022-01-03T08:30+00:00Z,10Y1001A1001A83F,MAW,66602
2022-01-03T08:30+00:00Z,2022-01-03T08:45+00:00Z,10Y1001A1001A83F,MAW,66868
2022-01-03T08:45+00:00Z,2022-01-03T09:00+00:00Z,10Y1001A1001A83F,MAW,67311
2022-01-03T09:00+00:00Z,2022-01-03T09:15+00:00Z,10Y1001A1001A83F,MAW,67871
2022-01-03T09:15+00:00Z,2022-01-03T09:30+00:00Z,10Y1001A1001A83F,MAW,68110
2022-01-03T09:30+00:00Z,2022-01-03T09:45+00:00Z,10Y1001A1001A83F,MAW,68136
2022-01-03T09:45+00:00Z,2022-01-03T10:00+00:00Z,10Y1001A1001A83F,MAW,68637
2022-01-03T10:00+00:00Z,2022-01-03T10:15+00:00Z,10Y1001A1001A83F,MAW,69368
2022-01-03T10:15+00:00Z,2022-01-03T10:30+00:00Z,10Y1001A1001A83F,MAW,69777
2022-01-03T10:30+00:00Z,2022-01-03T10:45+00:00Z,10Y1001A1001A83F,MAW,69952
2022-01-03T10:45+00:00Z,2022-01-03T11:00+00:00Z,10Y1001A1001A83F,MAW,70176
2022-01-03T11:00+00:00Z,2022-01-03T11:15+00:00Z,10Y1001A1001A83F,MAW,70129
2022-01-03T11:15+00:00Z,2022-01-03T11:30+00:00Z,10Y1001A1001A83F,MAW,70128
2022-01-03T11:30+00:00Z,2022-01-03T11:45+00:00Z,10Y1001A1001A83F,MAW,69956
2022-01-03T11:45+00:00Z,2022-01-03T12:00+00:00Z,10Y1001A1001A83F,MAW,70025
2022-01-03T12:00+00:00Z,2022-01-03T12:15+00:00Z,10Y1001A1001A83F,MAW,69510
2022-01-03T12:15+00:00Z,2022-01-03T12:30+00:00Z,10Y1001A1001A83F,MAW,69061
2022-01-03T12:30+00:00Z,2022-01-03T12:45+00:00Z,10Y1001A1001A83F,MAW,68616
2022-01-03T12:45+00:00Z,2022-01-03T13:00+00:00Z,10Y1001A1001A83F,MAW,68347
2022-01-03T13:00+00:00Z,2022-01-03T13:15+00:00Z,10Y1001A1001A83F,MAW,68321
2022-01-03T13:15+00:00Z,2022-01-03T13:30+00:00Z,10Y1001A1001A83F,MAW,68224
2022-01-03T13:30+00:00Z,2022-01-03T13:45+00:00Z,10Y1001A1001A83F,MAW,68258
2022-01-03T13:45+00:00Z,2022-01-03T14:00+00:00Z,10Y1001A1001A83F,MAW,67934
2022-01-03T14:00+00:00Z,2022-01-03T14:15+00:00Z,10Y1001A1001A83F,MAW,67465
2022-01-03T14:15+00:00Z,2022-01-03T14:30+00:00Z,10Y1001A1001A83F,MAW,67000
2022-01-03T14:30+00:00Z,2022-01-03T14:45+00:00Z,10Y1001A1001A83F,MAW,66725
2022-01-03T14:45+00:00Z,2022-01-03T15:00+00:00Z,10Y1001A1001A83F,MAW,67259
2022-01-03T15:00+00:00Z,2022-01-03T15:15+00:00Z,10Y1001A1001A83F,MAW,67442
2022-01-03T15:15+00:00Z,2022-01-03T15:30+00:00Z,10Y1001A1001A83F,MAW,68123
2022-01-03T15:30+00:00Z,2022-01-03T15:45+00:00Z,10Y1001A1001A83F,MAW,68715
2022-01-03T15:45+00:00Z,2022-01-03T16:00+00:00Z,10Y1001A1001A83F,MAW,69564
2022-01-03T16:00+00:00Z,2022-01-03T16:15+00:00Z,10Y1001A1001A83F,MAW,70051
2022-01-03T16:15+00:00Z,2022-01-03T16:30+00:00Z,10Y1001A1001A83F,MAW,70342
2022-01-03T16:30+00:00Z,2022-01-03T16:45+00:00Z,10Y1001A1001A83F,MAW,70634
2022-01-03T16:45+00:00Z,2022-01-03T17:00+00:00Z,10Y1001A1001A83F,MAW,70288
2022-01-03T17:00+00:00Z,2022-01-03T17:15+00:00Z,10Y1001A1001A83F,MAW,70150
2022-01-03T17:15+00:00Z,2022-01-03T17:30+00:00Z,10Y1001A1001A83F,MAW,70008
